timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 1,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 1,timepoint: 10,timepoint: 11,timepoint: 12,timepoint: 2,timepoint: 3,timepoint: 4,timepoint: 5,timepoint: 6,timepoint: 7,timepoint: 8,timepoint: 9
7.439057243,7.800515268,5.441174782,2.76847251,7.800515268,6.754053997,6.651001762,5.953536623,4.270473393,7.096668457,5.43855602,3.422456845,5.486211237,7.496057588,5.302806691,4.794341906,7.513713637,9.643019234,8.952022863,7.795976806,8.275155764,7.547402996,8.643657243,9.314679381,7.066379595,5.494372187,4.630876711,5.039077327,8.271571244,6.581874308,9.274402277,4.892090992,6.786048923,8.396308387,7.902741487,6.712824501,9.1728767,5.553103718,5.730738363,8.88821968,7.0343616,9.085043314,6.417243725,5.330219021,7.444761388,7.842492778,5.755338861,6.193149491,5.428797789,6.417197825,4.568184515,6.518377015,8.242571106,6.924254266,5.808834726,4.455184961,6.833326663,7.31479741,7.622297756,7.745497619,7.995576987,7.385570274,5.724450798,7.392668174,5.291263303,6.040350835,6.977475136,7.973723154,6.894502527,2.580778284,6.389056251,6.738813949,8.185072041,8.653962232,8.729770614,8.240019977,8.576994594,7.572985429,8.368209337,6.834363768,7.453691446,7.086168697,6.574142145,8.807609793,6.574142145,6.272619836,7.146697031,7.664966743,4.156950628,5.01874574,4.928607225,3.856667427,6.474537167,6.898935118,3.838275416,6.167903723,5.475534627,9.355145657,6.328801245,6.452619564,4.590284376,7.398482456,5.889930584,6.554607417,8.481056551,7.73134134,6.69829257,9.077199016,7.828162668,7.390863619,5.7245758,5.557000862,7.794479903,6.954496166,6.239211263,8.558578775,8.390622368,5.495676873,6.627621544,7.16884644,8.036327222,7.776232003,9.75219605,5.740195072,8.294349925,6.521116156,7.926231248,7.009865773,7.668247425,9.507465013,8.244346655,4.764205848,9.507465013,7.304223805,6.963162573,7.556718867,8.679829667,7.775807018,5.445095059,7.046383876,4.78648434,6.493872717,8.576448552,7.941380421,8.002930955,8.418087117,9.238743987,7.458043654,7.414397448,7.279421174,8.598883608,8.899757918,8.396615697,7.821210166,3.519392732,8.236614655,8.064800842,6.668672559,6.760056986,7.079727673,6.980278993,7.8477187,7.462159959,7.152698416,7.74390837,7.967883343,7.857975619,1.766747394,7.39981988,8.630813564,7.760837534,7.21304884,7.715866633,8.134338358,8.834296132,9.056638399,8.834296132,8.867284621,7.487921469,8.027534557,7.679615459,5.320338568,6.087192459,6.724516931,5.705609619,1.950163183,2.213332294,6.486113097,2.627168957,5.997702274,7.8199727,5.519974199,4.006678197,6.68182179,7.25036039,7.557870541,7.007200476,5.963156165,6.889445153,7.181915594,5.689015407,7.181915594,5.460021922,6.783665885,8.60370322,8.381728037,7.104808659,6.151928895,6.213059953,6.713535808,8.088552209,6.868505965,7.597972469,8.227797517,7.355443878
2.078636771,1.797370668,1.799388253,2.492610304,2.192870423,2.596914384,2.284610248,1.884949898,1.984701775,2.204204106,1.749718228,2.129227488,1.958507618,1.727102835,2.204204106,1.913713892,2.140931039,1.901257666,2.784635023,2.04067052,2.102852098,2.520699377,1.82310082,2.610291594,2.157918811,1.926516814,2.210365551,2.46923171,2.321464148,2.361315362,2.256685265,2.047417913,2.304602769,1.606088757,1.938496735,2.249054125,1.650606637,2.390137446,2.26183475,1.507903993,2.20688564,2.145581836,1.935588192,2.262707987,1.547612675,2.62653137,2.259920774,1.825488679,1.955906006,1.94865329,2.257615475,2.153902268,1.96571538,2.51171717,1.62544058,2.295452487,2.522528481,1.805460928,2.229555793,1.934143151,2.571793658,2.259574954,1.921860396,2.326409107,2.490984369,1.579900246,2.334334812,2.14505825,2.536395275,2.234847511,2.08065527,1.633852977,1.744811329,1.654818635,1.438608646,2.292753157,2.098005809,1.784799666,2.187415079,2.382089416,1.947041492,1.922112409,2.045291982,2.310388269,1.861798319,2.504256159,2.266803474,2.281833038,3.002389243,2.126957215,2.034997098,2.677235126,1.990778618,1.913849606,2.317531997,2.06989907,1.882289594,1.57999476,2.090340634,2.238284167,1.55236136,2.174978912,2.008871113,1.807761559,1.9519313,1.69063312,2.303557583,2.56242745,2.029835191,2.086298696,2.022460668,2.381525178,2.546133325,1.949145135,2.014096326,2.131452211,1.823341949,1.798945643,2.308828948,2.552688007,2.223647268,2.119642758,1.711665051,2.879226822,1.827480079,1.820188054,1.688693816,2.319308365,2.223647268,1.918438971,1.817578371,2.552688007,1.732291503,2.015662037,1.909400239,1.957823682,1.909201367,1.868237878,1.9602416,2.183486313,2.103971189,2.920908004,1.964837155,2.036423117,1.866579015,1.80647121,1.699047092,1.796603079,2.081286692,1.989303987,2.291786949,1.654160401,2.305915424,2.010589896,2.953044456,1.898217981,2.102110039,1.997327073,2.098931768,1.830035775,1.947064264,2.348557966,2.602599271,2.255840776,1.730235036,1.971636925,1.831158544,3.012486469,2.037117845,1.940229316,1.989560442,2.210622769,2.090270947,1.748363747,1.721596582,1.956753309,2.094627569,1.598429652,2.079523708,1.854585426,1.904431432,2.215321579,2.350156506,2.406228871,2.435613247,2.877350437,2.638633419,2.654201132,2.350156506,1.95526396,2.162975091,2.710892073,2.313929515,2.413870236,2.566943425,1.672694546,1.918061487,1.439489892,1.965841822,2.647231651,2.137043656,2.498878398,2.035387772,2.406984195,1.843041975,1.603225302,1.235399415,2.073628921,2.153448789,1.718571919,1.680753138,1.698921633,2.061153038,2.573061029,2.10905535
7.950875755,8.295058122,7.169033884,5.510070196,8.109898066,7.456800593,7.52421422,7.169033884,6.02697204,7.850560976,6.795020023,6.261690353,7.298108639,8.030407209,7.095623219,6.620536778,7.421790371,8.658876162,7.85092533,8.275074825,8.319686601,7.81582784,8.494400032,8.786375738,8.024183916,7.119594365,7.119594365,6.738338258,8.002594402,7.866079524,8.37845246,7.119594365,6.990221399,8.171570344,8.265694331,8.036257583,8.349827736,6.70361675,5.17826575,8.694882367,7.926906935,9.395408867,7.820271351,7.477200346,7.766245055,7.989121159,7.200752656,7.42253559,6.894212098,7.035496,6.321940886,7.635114527,8.808616906,7.522331494,7.135366221,6.321940886,7.818197372,7.818197372,7.702170388,8.612847973,7.702170388,8.003842054,6.925950598,7.532678544,6.786121885,6.786121885,7.326771669,7.762296787,7.485704049,5.240463586,6.93821687,8.418523518,8.48384356,8.924424916,8.564251525,8.823371865,8.647575586,7.997770766,8.564251525,7.317117634,7.85734163,7.778458654,7.778458654,8.328240313,7.127444689,7.439920948,8.557287522,8.101815616,5.90482762,7.076557966,7.128882317,5.304187332,7.961502634,7.656294578,6.664188271,7.127444689,7.317117634,8.734976784,7.187700496,7.778458654,6.418646359,7.927064625,7.632679767,7.216499571,7.753652896,7.52219706,7.293570627,9.971549821,7.59200857,8.054270102,8.054270102,6.838695694,7.518279406,7.518279406,7.818896612,8.302670491,7.818896612,7.591653147,6.98112608,7.444640608,7.697481705,7.863112356,8.604860876,6.328141416,7.657664677,7.360499291,7.657664677,7.444640608,7.5760978,8.726336373,8.289970586,7.24090046,10.4732737,8.238685481,7.821922914,7.837570883,8.512194661,7.929363751,7.188696242,7.490402164,6.461309027,6.706632405,8.344240902,8.021884129,8.021884129,8.809216229,8.667277136,7.866843092,7.629424173,7.76994323,8.203006569,8.95138681,8.8745865,8.137828404,5.531576256,8.525984602,8.358030844,7.602331127,7.273372429,7.739979737,8.670138141,7.86790407,7.79803029,7.394387709,7.86790407,7.978534562,8.036029705,4.69177376,7.867726153,8.514254253,8.149018812,7.867726153,7.932457965,8.714458976,8.268603125,8.822292124,8.551118106,9.005954004,7.839675374,7.961011957,8.152142542,6.914922569,7.256126429,8.131677387,7.215109842,5.405778862,6.869003971,7.828136003,5.329382421,6.97431619,7.625737853,7.295933967,6.034126924,7.671917988,8.150496217,7.873832281,8.21170449,7.287995793,8.2612153,8.02819061,7.001329158,7.917199995,7.092585211,6.768249295,7.932190943,7.932190943,7.593809502,7.163335578,6.871516808,7.254377493,8.527019119,7.864919621,7.816163959,9.242518453,7.699313989
4.400486568,3.587292497,3.655749843,5.077128366,4.003996725,5.737783944,3.856374137,3.92157993,3.811023038,4.431304174,3.764121852,4.124097482,3.977083596,3.667690499,4.610301783,4.146472571,4.523620456,3.538289991,6.537785392,4.027674975,4.579329859,4.387401515,4.166063685,5.617651532,4.020783577,3.560065234,5.596428887,4.874026541,4.482744617,3.479834284,4.435902112,5.356111857,5.075668683,3.550604978,4.526230081,4.476557562,3.951586275,4.414807953,5.282974902,3.238203784,3.976575885,4.05762095,3.801500232,4.131912274,3.531302362,5.142852577,4.195112881,2.986467762,5.095259145,3.188411502,4.167332145,4.458553897,5.173615254,4.741552397,4.786973452,4.356218054,6.257459795,3.447263405,4.091508227,3.918110431,4.569265749,4.144491111,3.554000909,5.59229806,4.320785648,4.830021842,5.392613418,4.113595911,5.319897554,4.718292768,4.409810896,3.779679362,3.221114877,3.964110404,3.607971619,4.757580208,4.046507246,3.822142947,4.230657953,5.042148718,3.810834971,4.618359241,4.33843233,4.75328654,4.357007845,5.970374484,4.75328654,4.280016473,6.286261508,4.132626112,4.142406708,4.973129423,3.826542872,3.575189551,4.720005642,4.660458706,3.864002822,3.342887315,4.276800553,4.775695919,2.828450169,4.44323068,3.864002822,3.797757361,3.970267463,3.661821528,3.907022073,5.811431942,4.498336754,3.843166439,4.52174779,5.473838411,4.236086959,3.607177043,4.940442031,4.885199961,4.669480079,4.998894942,4.213763344,5.038522298,4.786728725,4.889127618,3.405837226,6.515940197,3.916751223,4.018624779,3.866165622,4.528609832,4.203505695,3.685245306,3.83264513,4.722650154,3.396358709,4.273321592,4.093699474,4.374756335,3.625909207,3.553865291,4.616016912,4.295249252,4.852777861,6.147124127,3.827098572,4.353720165,4.004463079,3.02340066,3.522748706,3.830283539,4.463952937,4.385017644,4.67082623,3.400536892,5.148259751,4.386008818,5.957483912,3.769100239,4.386008818,4.565128697,4.248738339,3.4941793,4.019151129,5.19402785,4.968606545,4.261769644,3.636524746,4.109477275,3.533831591,6.317427531,4.060412875,3.846402628,3.869223834,5.04759671,4.166229671,3.740460698,5.174503978,3.784571437,4.09577295,3.182284244,4.334742526,3.957010669,4.128224027,5.413860874,4.287888966,3.651871585,3.687313397,5.208954896,5.677790382,4.843455102,5.121578372,3.928459161,3.761358957,5.908274766,5.48685025,4.493879286,5.051038072,3.683822065,4.585963698,3.849689185,3.749083961,5.26256152,3.889613107,5.078166953,3.689316089,4.071217992,3.795537284,5.096976519,3.524830248,3.962199374,4.262440428,3.621086883,3.331009928,3.919490551,4.0657488,5.267151386,4.428522985
5.026792617,5.526081984,4.228438413,2.661162709,5.010428702,3.668173154,4.677519703,4.364324335,3.366081231,4.942204016,3.992011691,3.093069262,4.496915703,5.187333742,4.141802274,4.151084039,4.498840949,6.137591124,3.106861053,5.490237708,5.709739626,4.959662978,5.709739626,5.59896198,4.878197325,4.070886971,3.578875794,3.709850122,4.57232327,4.066091918,5.364092475,3.541556109,4.356069688,5.790334266,5.534562236,4.946373157,5.757704471,3.758251788,3.247845871,6.508396545,4.285565153,6.234985176,4.98999733,4.285565153,4.505900281,4.691446451,3.703080095,4.198280529,3.811524154,4.419373343,3.326825332,4.648654522,5.769526184,4.463108352,4.050258106,3.087017145,3.321923156,4.731062083,5.04564959,6.068451626,4.96532014,5.121852702,4.291935024,3.891156471,3.694741931,3.595295546,4.516731406,4.795211927,3.921777737,2.636413175,3.738587144,5.82586604,5.672753007,5.953358259,5.852757628,5.953358259,5.548474618,4.9199003,5.730708685,3.377031748,5.128062149,4.635207985,4.688037308,5.610775892,3.72467321,3.930629258,5.336801269,5.096358813,2.886398638,4.025260706,3.788503175,2.647736661,4.943733591,4.672066722,2.953441194,3.955855957,4.323979336,6.571686829,4.525624309,5.259741305,3.377031748,5.161877813,4.836322829,4.388512033,5.127973563,4.917108968,4.034501278,6.800873525,4.624896262,5.284162852,5.165600399,3.56712103,4.610121233,4.250069058,4.817045364,4.848519041,4.643213317,4.130714637,3.678042801,4.389079422,4.609870009,4.9055724,6.216169219,3.280827298,5.045702506,4.389079422,4.983111473,4.49896675,4.594531911,6.084309378,5.879325493,4.193205119,7.291678642,5.164927907,5.06598947,4.83443685,5.469494236,5.030804273,3.905878099,4.479793731,3.609412009,3.707533204,5.451204646,5.128320126,5.338254056,5.83899678,5.662430385,5.102651386,4.436783094,4.995472472,4.840842931,5.672307814,5.136305288,4.816462333,2.659074696,5.746299873,5.265318305,4.492680868,4.29071852,4.613465202,5.856319381,5.012053629,4.727884947,4.397380356,5.012053629,5.099495203,4.980379629,1.785243274,4.887468463,5.736863234,5.121372752,4.631817861,4.980379629,5.645228536,5.283658557,6.035170987,5.625036218,6.015890465,4.78679361,5.042103567,4.965446874,3.968509091,3.933709431,5.180810477,4.177275686,2.25619912,3.433901501,5.011582271,2.222233004,3.618373005,4.954257977,3.706180092,3.094569424,4.775729805,4.671053686,5.268192515,5.268192515,4.077369118,5.134777075,4.504464537,3.714425714,5.168656593,3.731878645,3.984942102,5.361286597,4.723089261,5.087811808,4.217787468,3.410171088,4.299006253,5.601790823,4.826439354,4.58312311,6.019368722,4.159578655
1.219645722,1.0577253,1.001465522,1.239685987,1.219645722,1.457619798,0.495000308,0.961926255,0.677882589,1.240263882,1.063587156,0.893853816,1.077090946,1.14171442,1.052500117,0.809164812,1.129652129,0.787697032,1.72242156,1.016731493,1.099103512,0.782146631,1.200445572,1.43415823,1.092342085,1.158836732,1.402776044,0.975205612,0.96618322,1.049067673,1.178534667,0.896328502,1.589849069,0.941834709,1.239913434,1.17949852,0.786582902,0.903867518,0.437596327,1.203789433,1.264765337,1.304795518,1.659324509,1.367495256,1.035518434,0.987121175,1.23472768,0.955567188,0.61712703,0.762610396,1.174759759,0.975167856,1.134014057,1.327040001,0.946976055,0.405712014,1.67758262,0.653260444,1.016369228,0.928236399,0.99632202,1.025693933,0.965600281,1.133563324,1.228717638,0.924862182,0.737327558,0.743835634,0.808855653,0.396866523,1.34699134,1.450411041,1.110216922,1.106842103,1.404441643,1.182271852,1.172546075,1.436052795,1.065723571,0.928029827,1.250166221,1.016605257,1.244310812,0.274506559,0.581224748,0.976540333,1.281878122,1.149173981,1.414816492,0.947508671,1.114245553,1.070978286,0.962378515,1.036142605,1.194582316,1.054540291,1.298468112,1.402112012,1.248612934,1.123064771,1.226686194,1.242559869,1.683688005,0.548811569,1.324364368,1.136435783,1.284381044,1.170775223,1.018182593,1.294888769,1.406632406,0.7465957,1.440859416,0.642371749,1.384531326,0.642371749,0.79577637,0.991007765,1.036356671,1.140523667,1.064928735,1.282904241,0.664659682,1.308849336,0.888468158,0.845639652,0.997483036,0.888468158,0.797712201,0.656108983,1.591608314,1.086832016,0.987102823,1.195845395,0.819241716,1.043945373,0.948218451,1.11500934,0.892097591,0.654889821,1.294857735,0.667307338,0.991327036,1.04401578,0.969581278,0.953039453,0.994656716,1.238647815,1.330708716,1.165382807,1.25869318,1.265121713,1.405733017,1.248309645,0.77298898,0.790685574,1.217111677,1.624180577,0.998397881,1.285818127,1.363201163,1.488199687,0.971390381,0.899935633,1.12713046,1.02282358,1.080515502,0.927974769,1.015710316,1.02553261,0.335086095,0.822685316,0.767602684,1.345392577,1.647229522,0.748226174,1.034984649,1.280466314,0.993044642,1.247020077,0.6827116,0.832261642,0.23775799,1.046928964,0.305032477,0.733055171,0.616100127,0.793876817,0.448979315,0.955831165,0.629917572,0.600071395,1.11688701,1.280445553,0.861776197,1.248845843,1.496878786,1.022618372,1.216351921,0.476076438,1.303793529,1.100878252,1.627647278,1.190982512,1.045646621,1.181593506,1.386890336,1.226722959,1.248655595,1.041119114,1.244975048,1.486237849,1.311920679,1.115520799,1.214717047
5.815920898,6.379226772,4.647199173,2.244683697,6.596196509,4.991837407,5.46812795,4.718084938,3.774596481,5.889404158,4.371947657,2.640390377,4.577002971,6.14911738,4.245613405,3.60328734,5.636072536,8.181168094,5.56998611,6.407398613,6.874362596,6.620090828,7.083086797,7.569901044,5.592426441,4.441450813,4.17356181,4.226099837,6.516863897,5.072570847,7.819233575,4.2474141,4.90213134,6.550591507,6.120671618,5.128584216,7.561720061,4.541385919,4.171638615,7.399506019,5.265059889,7.16929032,5.227784877,4.063177272,5.754041755,5.552009536,4.245490996,4.510624093,4.524328411,5.471423496,3.682590659,5.665395595,7.037766945,5.822366422,4.87928784,3.334203124,4.537978751,6.349714196,6.032069697,6.462282115,6.296280596,6.190602706,4.60033706,5.069616107,4.197153065,4.371405697,5.096646046,7.086130178,5.017171232,2.629102224,4.371405697,6.224185435,6.72330497,7.42397918,7.206502606,6.588890679,7.078716674,6.450253247,6.5462741,4.502427169,6.599510773,6.063456892,5.333543607,7.450509874,4.85294862,4.083207052,5.94926853,6.130148369,3.355442157,3.863764525,4.075461497,3.124793841,4.928469371,5.646631219,3.171921741,5.017863759,4.370420334,7.623489302,5.477397238,5.053262586,3.554535515,6.003842574,4.731194347,5.800924125,6.899741834,6.292880005,4.987484313,7.245163961,6.640872432,6.231735529,4.690957703,4.420132803,5.9510662,5.66438402,4.797235113,6.677812452,6.332390325,4.610036993,5.173989739,5.17452787,6.215210368,6.185846745,7.793105819,4.447013563,7.093914485,5.245704457,6.154617622,5.320323057,6.154617622,7.958005263,6.67398668,3.532951295,8.033992813,5.88519327,5.748250021,5.960555108,7.097190874,6.216674308,4.762202134,5.429970714,3.778860034,5.010338907,7.125567556,6.447420972,6.477900151,6.887242876,7.324537296,6.174906824,5.911573277,6.105432921,7.048484486,7.201457538,6.245733139,6.139591238,2.519887084,6.720051519,6.425787279,4.922607189,5.40368605,5.726848342,5.559392873,6.305337138,5.826980379,5.529071513,6.332459356,6.777347444,6.419536313,1.185731227,5.78309504,6.760486946,6.074014278,5.553407157,5.978409714,6.450628489,6.754029242,7.450708169,6.990657063,7.258399331,5.985061965,6.418624306,5.877813095,3.790645379,4.775131543,5.305752019,4.669301007,1.611793143,1.713246236,5.106442282,2.054777098,4.385851928,6.362441816,3.75228226,3.130536361,4.932053539,5.557060297,6.136562095,5.499449871,4.247084841,5.727272904,5.313349117,4.366942572,6.09892101,4.21858072,5.732572716,6.897779499,6.523833199,6.147772706,5.516596731,4.177702475,4.971177682,6.687776123,5.700610247,5.606387079,6.738330162,5.606387079
4.134775056,4.434160478,4.936221341,4.852653203,4.41792154,5.896558236,4.349797422,4.196231385,4.298347057,4.818334072,4.110508241,4.632024761,4.19769891,4.03829883,4.657659637,4.793172641,4.72095625,4.373251468,6.545192585,4.527619776,4.893238483,4.868077051,4.408002191,5.910051733,4.733439765,4.629443464,5.887645349,4.458258466,4.733439765,4.551707012,4.916050583,4.807712484,5.184032685,3.510183446,4.820895685,5.314039623,4.417053568,4.637033179,3.833243286,3.932221587,4.751168229,4.398057905,3.139737344,5.061864735,4.692227275,2.923939765,4.674619922,4.657964375,4.732555658,4.974720028,5.044804457,4.573501812,4.609071704,4.693914215,3.85013045,4.483242539,6.297423109,4.493163955,4.651287843,4.558550665,4.510002016,4.632994485,3.833542184,5.219818783,4.453133778,4.980478489,4.356955377,4.471966242,4.933940038,4.798497075,4.224333285,4.770830646,5.064442499,5.619317969,4.045154865,4.266994108,4.482609674,4.641332144,3.926790622,4.720128196,4.630611051,4.953230795,5.050586403,5.182804653,4.953230795,4.380190129,4.998688156,4.569818829,5.564001193,4.000362342,4.180704824,4.259158539,3.775122651,4.504963191,4.376356851,4.279504476,4.260635998,3.759482551,4.673903819,3.899127826,3.862560625,4.202292837,3.626862201,5.073738432,3.825688015,4.136538103,5.047093862,4.790116661,4.545266287,4.225008206,3.185277711,4.778144818,4.092774753,4.682332261,5.083275176,4.682332261,4.373492165,4.3519623,4.754730769,5.020205971,4.876988274,4.899463418,4.686423904,5.392356364,4.733624981,4.040840953,4.549497321,4.416456364,4.899463418,5.595586239,4.574522659,4.18331393,4.393960457,4.061184629,4.855017526,4.974775249,4.73372687,4.665565968,5.187728465,4.787244233,4.629789363,4.481048679,5.088075498,4.643975219,4.668171981,4.860717112,4.339833737,4.339833737,4.146032368,5.003906521,4.906606024,2.833145215,3.557239265,3.744018104,4.464958458,3.999499418,4.499829683,4.499829683,4.686692245,3.106217319,4.049798169,5.113862534,4.789832227,5.040897395,4.634074712,5.09373453,4.55427354,3.604175708,4.864996731,4.446586209,4.32512782,4.796427924,3.964357186,4.354698693,5.644725861,4.10881636,4.813502425,4.014804542,4.755008251,4.76817564,4.498937254,3.951031978,4.196851015,4.229046159,4.769946029,4.52716352,4.309958692,4.599462232,4.848147604,3.954516843,4.403439182,5.030263195,4.191724509,4.02705982,4.506745024,5.102663704,3.954516843,3.853616404,3.620678406,4.301469246,4.40648234,5.877718374,3.739563201,5.109401068,4.287276845,4.257611365,3.283276378,5.218655896,4.490848833,4.490848833,4.257611365,4.523019261,4.439373942,5.099990867,4.748125561
2.755344131,4.04397072,2.434870216,1.45759153,4.244995591,2.022957454,2.938223719,2.464610379,2.599834179,3.276683531,2.808849268,2.564488004,2.572380781,3.935268547,2.622452344,2.790243099,2.472040479,5.317078091,2.441988606,2.811588481,3.082504328,2.991218586,3.454870673,2.855414037,2.595759483,2.497136397,2.492665817,2.431955595,2.599216815,2.836329679,4.085525542,3.021197339,2.469496748,3.524482244,3.48428828,3.480927918,4.148727169,1.920558595,3.97856721,3.531806497,2.436019829,4.271637991,2.51088628,2.281589914,2.686612678,2.363888276,2.11570062,2.485831738,2.152198199,2.358448177,1.895662253,2.366838664,4.832703786,3.660767683,2.594542354,2.131224964,1.183202701,4.124889181,3.261183937,3.627870575,3.245314649,3.442644605,2.728861799,1.67220836,1.770492546,2.224634871,2.084036244,2.785617242,2.523414929,1.855479131,2.080710358,3.372403632,4.362808215,5.203214315,4.776088405,3.840603669,4.794465843,4.154412959,3.890108523,2.442117981,3.841035112,2.874196095,2.77862383,4.526376709,2.108645815,2.593998341,3.05693595,2.566664326,1.944296247,1.851979539,1.568983167,2.024237365,1.973250112,2.690997424,1.901262708,2.951229181,2.324517825,2.863628743,3.145558955,2.800026237,2.039258263,3.63011096,2.651316029,3.021409697,4.194305559,3.618307253,2.709431321,2.424537657,3.788592305,3.187608767,2.52888839,1.974140304,4.116111529,3.790299156,2.160674048,4.452409331,4.42707982,2.38921378,2.487634965,2.27355372,3.304431245,2.597823367,3.873758757,1.958156309,3.579460309,2.713035206,3.236623755,3.765373236,3.482102726,5.693668552,4.352522905,2.362830434,4.664153898,3.6869343,3.359643302,3.380483078,4.614433495,3.460475818,2.341310241,3.27527587,2.261281579,2.393319339,4.614433495,3.675540265,3.560454979,3.88991551,4.696373568,2.957455618,2.98591815,3.025179189,3.767676536,4.296646488,3.454615288,3.032798613,1.776999971,4.086132066,2.912468184,1.978576157,2.954080583,3.150654476,2.518907792,3.799487921,2.662594496,2.799899782,4.107584529,4.458876886,3.859130165,0.902165777,3.011923481,3.824774757,3.501574809,2.470024656,3.372490218,3.224245279,4.092158363,4.871583629,4.137860089,4.651257538,3.202374248,3.637889638,3.327421695,1.904709693,1.768202639,1.346769484,1.90025131,-0.617328387,-0.002152758,1.878777577,0.48519323,2.461641673,3.715315902,2.00953622,1.726105429,2.254946786,2.767921441,4.003425898,2.578717054,1.344575258,3.301208137,2.119225648,2.25657975,3.979838274,2.636549124,3.062736002,5.677745092,3.406539157,3.986165281,2.919629696,3.063352023,3.086498436,4.328360978,3.182502269,2.999165885,4.065186196,3.613364433
